File Version,Model,Hardware Type,Data Logger Name,Serial Number,Sample Rate,Total Alarms
2,EL-SIE-2,2,Jean-Paul,244de2045df784e4,900,0,

Channel Number,Channel Name,Channel Type
1,Temperature,1
2,Humidity,2
3,Dew Point,4

Channel Number,Channel Name,Alarm Type,High Threshold,Low Threshold,Delay,Hold

Reading,Date / Time (UTC),Temperature (°C),Humidity (%RH),Dew Point (°C),
7760,2021/07/24 08:30:02,18.41,52.9,8.63,
7761,2021/07/24 08:45:02,18.44,52.7,8.60,
7762,2021/07/24 09:00:02,18.43,53.0,8.68,
7763,2021/07/24 09:15:02,18.33,52.5,8.44,
7764,2021/07/24 09:30:02,18.51,55.1,9.33,
7765,2021/07/24 09:45:02,18.48,52.5,8.58,
7766,2021/07/24 10:00:02,18.33,53.0,8.58,
7767,2021/07/24 10:15:02,18.44,54.0,8.96,
7768,2021/07/24 10:30:02,18.53,53.7,8.96,
7769,2021/07/24 10:45:02,18.63,53.7,9.05,
7770,2021/07/24 11:00:02,18.70,53.5,9.06,
7771,2021/07/24 11:15:02,18.63,53.3,8.94,
7772,2021/07/24 11:30:02,18.58,53.7,9.01,
7773,2021/07/24 11:45:02,18.63,53.6,9.03,
7774,2021/07/24 12:00:02,18.60,53.7,9.03,
7775,2021/07/24 12:15:02,18.58,53.3,8.90,
7776,2021/07/24 12:30:02,18.58,53.5,8.95,
7777,2021/07/24 12:45:02,18.61,53.3,8.93,
7778,2021/07/24 13:00:02,18.58,52.9,8.79,
7779,2021/07/24 13:15:02,18.58,53.3,8.90,
7780,2021/07/24 13:30:02,18.51,53.4,8.86,
7781,2021/07/24 13:45:02,18.50,53.8,8.96,
7782,2021/07/24 14:00:02,18.47,53.7,8.91,
7783,2021/07/24 14:15:02,18.36,53.6,8.78,
7784,2021/07/24 14:30:02,18.30,53.7,8.75,
7785,2021/07/24 14:45:02,18.37,53.9,8.87,
7786,2021/07/24 15:00:02,18.43,53.4,8.79,
7787,2021/07/24 15:15:02,18.48,53.4,8.83,
7788,2021/07/24 15:30:02,18.48,53.7,8.92,
7789,2021/07/24 15:45:02,18.47,53.6,8.88,
7790,2021/07/24 16:00:02,18.45,53.8,8.92,
7791,2021/07/24 16:15:02,18.44,53.7,8.88,
7792,2021/07/24 16:30:02,18.36,54.3,8.97,
7793,2021/07/24 16:45:02,18.40,54.2,8.98,
7794,2021/07/24 17:00:02,18.39,53.4,8.75,
7795,2021/07/24 17:15:02,18.40,53.3,8.73,
7796,2021/07/24 17:30:02,18.36,53.2,8.67,
7797,2021/07/24 17:45:02,18.36,53.4,8.72,
7798,2021/07/24 18:00:02,19.12,52.0,9.03,
7799,2021/07/24 18:15:02,18.34,52.3,8.39,
7800,2021/07/24 18:30:02,18.08,52.8,8.29,
7801,2021/07/24 18:45:02,17.98,53.4,8.37,
7802,2021/07/24 19:00:02,18.05,53.7,8.52,
7803,2021/07/24 19:15:02,18.19,53.6,8.62,
7804,2021/07/24 19:30:02,18.32,53.3,8.66,
7805,2021/07/24 19:45:02,18.36,53.0,8.61,
7806,2021/07/24 20:00:02,18.30,52.8,8.50,
7807,2021/07/24 20:15:02,18.25,52.8,8.45,
7808,2021/07/24 20:30:02,18.19,53.0,8.45,
7809,2021/07/24 20:45:02,18.32,53.9,8.82,
7810,2021/07/24 21:00:02,18.33,53.7,8.78,
7811,2021/07/24 21:15:02,18.40,53.3,8.73,
7812,2021/07/24 21:30:02,18.43,53.4,8.79,
7813,2021/07/24 21:45:02,18.50,53.6,8.91,
7814,2021/07/24 22:00:02,18.58,53.2,8.87,
7815,2021/07/24 22:15:02,18.55,53.1,8.81,
7816,2021/07/24 22:30:02,18.50,53.1,8.77,
7817,2021/07/24 22:45:02,18.50,53.1,8.77,
7818,2021/07/24 23:00:02,18.50,53.2,8.80,
7819,2021/07/24 23:15:02,18.41,53.0,8.66,
7820,2021/07/24 23:30:02,18.39,53.3,8.72,
7821,2021/07/24 23:45:02,18.41,52.8,8.60,
7822,2021/07/25 00:00:02,18.41,52.6,8.54,
7823,2021/07/25 00:15:02,18.39,52.4,8.47,
7824,2021/07/25 00:30:02,18.32,52.8,8.52,
7825,2021/07/25 00:45:02,18.29,53.0,8.55,
7826,2021/07/25 01:00:02,18.27,53.1,8.55,
7827,2021/07/25 01:15:02,18.22,53.3,8.56,
7828,2021/07/25 01:30:02,18.45,52.3,8.50,
7829,2021/07/25 01:45:02,18.18,51.7,8.08,
7830,2021/07/25 02:00:02,18.18,53.2,8.50,
7831,2021/07/25 02:15:02,18.32,53.2,8.63,
7832,2021/07/25 02:30:02,18.44,53.6,8.85,
7833,2021/07/25 02:45:02,18.44,52.9,8.66,
7834,2021/07/25 03:00:02,18.39,53.4,8.75,
7835,2021/07/25 03:15:02,18.39,53.1,8.67,
7836,2021/07/25 03:30:02,18.30,53.2,8.61,
7837,2021/07/25 03:45:02,18.32,53.4,8.69,
7838,2021/07/25 04:00:02,18.43,53.2,8.73,
7839,2021/07/25 04:15:02,18.50,53.0,8.74,
7840,2021/07/25 04:30:02,18.53,52.9,8.74,
7841,2021/07/25 04:45:02,18.48,52.9,8.69,
7842,2021/07/25 05:00:02,18.45,52.9,8.67,
7843,2021/07/25 05:15:02,18.41,52.8,8.60,
7844,2021/07/25 05:30:02,18.41,53.3,8.74,
7845,2021/07/25 05:45:02,18.36,53.2,8.67,
7846,2021/07/25 06:00:02,18.36,53.8,8.83,
7847,2021/07/25 06:15:02,18.47,53.1,8.74,
7848,2021/07/25 06:30:02,18.43,52.9,8.65,
7849,2021/07/25 06:45:02,18.44,52.8,8.63,
7850,2021/07/25 07:00:02,18.44,52.8,8.63,
7851,2021/07/25 07:15:02,18.32,52.7,8.49,
7852,2021/07/25 07:30:02,18.26,53.3,8.60,
7853,2021/07/25 07:45:02,18.23,53.3,8.57,
7854,2021/07/25 08:00:02,18.19,53.5,8.59,
7855,2021/07/25 08:15:02,18.22,53.6,8.65,
7856,2021/07/25 08:30:02,18.22,53.0,8.48,
7857,2021/07/25 08:45:02,18.29,53.5,8.68,
7858,2021/07/25 09:00:02,18.30,53.2,8.61,
7859,2021/07/25 09:15:02,18.29,53.1,8.57,
7860,2021/07/25 09:30:02,18.23,53.5,8.63,
7861,2021/07/25 09:45:02,18.25,53.3,8.59,
7862,2021/07/25 10:00:02,18.89,48.9,7.91,
7863,2021/07/25 10:15:02,18.32,52.7,8.49,
7864,2021/07/25 10:30:02,18.19,53.2,8.51,
7865,2021/07/25 10:45:02,18.16,53.2,8.48,
7866,2021/07/25 11:00:02,18.30,53.0,8.55,
7867,2021/07/25 11:15:02,18.33,53.1,8.61,
7868,2021/07/25 11:30:02,18.36,53.4,8.72,
7869,2021/07/25 11:45:02,18.27,52.9,8.50,
7870,2021/07/25 12:00:02,18.30,53.1,8.58,
7871,2021/07/25 12:15:02,18.29,53.4,8.66,
7872,2021/07/25 12:30:02,18.29,53.7,8.74,
7873,2021/07/25 12:45:02,18.37,53.7,8.81,
7874,2021/07/25 13:00:02,18.48,53.8,8.94,
7875,2021/07/25 13:15:02,18.61,53.6,9.01,
7876,2021/07/25 13:30:02,18.61,53.3,8.93,
7877,2021/07/25 13:45:02,18.63,53.6,9.03,
7878,2021/07/25 14:00:02,18.54,53.6,8.94,
7879,2021/07/25 14:15:02,18.50,53.1,8.77,
7880,2021/07/25 14:30:02,18.37,53.3,8.70,
7881,2021/07/25 14:45:02,18.30,53.7,8.75,
7882,2021/07/25 15:00:02,18.39,53.4,8.75,
7883,2021/07/25 15:15:02,18.43,53.3,8.76,
7884,2021/07/25 15:30:02,18.45,53.3,8.78,
7885,2021/07/25 15:45:02,18.48,53.6,8.89,
7886,2021/07/25 16:00:02,18.47,53.7,8.91,
7887,2021/07/25 16:15:02,18.45,53.6,8.86,
7888,2021/07/25 16:30:02,18.44,53.6,8.85,
7889,2021/07/25 16:45:02,18.40,53.7,8.84,
7890,2021/07/25 17:00:02,18.44,54.1,8.99,
7891,2021/07/25 17:15:02,18.55,53.7,8.98,
7892,2021/07/25 17:30:02,18.75,52.1,8.72,
7893,2021/07/25 17:45:02,18.48,52.1,8.47,
7894,2021/07/25 18:00:02,18.26,52.4,8.35,
7895,2021/07/25 18:15:02,18.14,52.6,8.29,
7896,2021/07/25 18:30:02,18.08,52.8,8.29,
7897,2021/07/25 18:45:02,18.14,53.3,8.49,
7898,2021/07/25 19:00:02,18.12,53.0,8.39,
7899,2021/07/25 19:15:02,18.08,52.8,8.29,
7900,2021/07/25 19:30:02,18.08,52.8,8.29,
7901,2021/07/25 19:45:02,18.08,52.6,8.24,
7902,2021/07/25 20:00:02,18.08,52.3,8.15,
7903,2021/07/25 20:15:02,18.04,52.8,8.26,
7904,2021/07/25 20:30:02,18.02,54.2,8.63,
7905,2021/07/25 20:45:02,18.18,53.8,8.66,
7906,2021/07/25 21:00:02,18.23,53.6,8.66,
7907,2021/07/25 21:15:02,18.23,53.6,8.66,
7908,2021/07/25 21:30:02,18.25,53.8,8.73,
7909,2021/07/25 21:45:02,18.34,53.4,8.70,
7910,2021/07/25 22:00:02,18.39,53.4,8.75,
7911,2021/07/25 22:15:02,18.41,53.1,8.69,
7912,2021/07/25 22:30:02,18.37,53.2,8.68,
7913,2021/07/25 22:45:02,18.30,53.3,8.64,
7914,2021/07/25 23:00:02,18.33,53.7,8.78,
7915,2021/07/25 23:15:02,18.33,53.6,8.75,
7916,2021/07/25 23:30:02,18.29,54.0,8.82,
7917,2021/07/25 23:45:02,18.33,53.9,8.83,
7918,2021/07/26 00:00:02,18.39,53.8,8.86,
7919,2021/07/26 00:15:02,18.45,53.6,8.86,
7920,2021/07/26 00:30:02,18.47,53.6,8.88,
7921,2021/07/26 00:45:02,18.43,53.5,8.81,
7922,2021/07/26 01:00:02,18.41,53.5,8.80,
7923,2021/07/26 01:15:02,18.39,53.6,8.80,
7924,2021/07/26 01:30:02,18.33,53.6,8.75,
7925,2021/07/26 01:45:02,18.29,53.8,8.77,
7926,2021/07/26 02:00:02,18.88,50.1,8.26,
7927,2021/07/26 02:15:02,18.45,52.6,8.58,
7928,2021/07/26 02:30:02,18.32,52.9,8.54,
7929,2021/07/26 02:45:02,18.32,52.7,8.49,
7930,2021/07/26 03:00:02,18.20,52.9,8.43,
7931,2021/07/26 03:15:02,18.16,53.2,8.48,
7932,2021/07/26 03:30:02,18.18,53.0,8.44,
7933,2021/07/26 03:45:02,18.11,53.2,8.43,
7934,2021/07/26 04:00:02,18.08,53.3,8.43,
7935,2021/07/26 04:15:02,18.11,53.2,8.43,
7936,2021/07/26 04:30:02,18.09,53.0,8.36,
7937,2021/07/26 04:45:02,18.15,53.4,8.53,
7938,2021/07/26 05:00:02,18.20,53.2,8.52,
7939,2021/07/26 05:15:02,18.15,53.4,8.53,
7940,2021/07/26 05:30:02,18.15,53.3,8.50,
7941,2021/07/26 05:45:02,18.15,53.0,8.42,
7942,2021/07/26 06:00:02,18.09,53.2,8.42,
7943,2021/07/26 06:15:02,18.05,53.4,8.43,
7944,2021/07/26 06:30:02,18.05,53.0,8.32,
7945,2021/07/26 06:45:02,18.11,53.2,8.43,
7946,2021/07/26 07:00:02,18.09,53.0,8.36,
7947,2021/07/26 07:15:02,18.04,52.9,8.29,
7948,2021/07/26 07:30:02,17.95,52.9,8.20,
7949,2021/07/26 07:45:02,17.89,53.3,8.26,
7950,2021/07/26 08:00:02,18.05,54.4,8.71,
7951,2021/07/26 08:15:02,18.14,54.0,8.68,
7952,2021/07/26 08:30:02,18.20,54.0,8.74,
7953,2021/07/26 08:45:02,18.26,53.8,8.74,
7954,2021/07/26 09:00:02,18.27,53.6,8.69,
7955,2021/07/26 09:15:02,18.37,54.4,9.01,
7956,2021/07/26 09:30:02,18.47,52.4,8.54,
7957,2021/07/26 09:45:02,18.19,52.7,8.37,
7958,2021/07/26 10:00:02,18.05,53.3,8.41,
7959,2021/07/26 10:15:02,18.11,53.5,8.52,
7960,2021/07/26 10:30:02,18.09,53.6,8.53,
7961,2021/07/26 10:45:02,18.09,53.6,8.53,
7962,2021/07/26 11:00:02,18.12,53.5,8.53,
7963,2021/07/26 11:15:02,18.15,53.2,8.47,
7964,2021/07/26 11:30:02,18.16,53.5,8.56,
7965,2021/07/26 11:45:02,18.09,53.3,8.44,
7966,2021/07/26 12:00:02,18.15,53.4,8.53,
7967,2021/07/26 12:15:02,18.11,53.4,8.49,
7968,2021/07/26 12:30:02,18.09,53.8,8.58,
7969,2021/07/26 12:45:02,18.09,54.1,8.66,
7970,2021/07/26 13:00:02,18.12,53.7,8.58,
7971,2021/07/26 13:15:02,18.18,53.8,8.66,
7972,2021/07/26 13:30:02,18.25,53.5,8.65,
7973,2021/07/26 13:45:02,18.23,53.5,8.63,
7974,2021/07/26 14:00:02,18.23,53.9,8.74,
7975,2021/07/26 14:15:02,18.20,53.7,8.66,
7976,2021/07/26 14:30:02,18.22,54.0,8.76,
7977,2021/07/26 14:45:02,18.26,53.8,8.74,
7978,2021/07/26 15:00:02,18.26,54.1,8.82,
7979,2021/07/26 15:15:02,18.33,53.5,8.72,
7980,2021/07/26 15:30:02,18.29,53.6,8.71,
7981,2021/07/26 15:45:02,18.23,53.8,8.71,
7982,2021/07/26 16:00:02,18.32,53.6,8.74,
7983,2021/07/26 16:15:02,18.26,53.5,8.66,
7984,2021/07/26 16:30:02,18.25,53.7,8.70,
7985,2021/07/26 16:45:02,18.20,54.0,8.74,
7986,2021/07/26 17:00:02,18.22,53.6,8.65,
7987,2021/07/26 17:15:02,18.23,54.1,8.79,
7988,2021/07/26 17:30:02,18.26,53.7,8.71,
7989,2021/07/26 17:45:02,18.43,62.4,11.11,
7990,2021/07/26 18:00:02,18.88,51.1,8.55,
7991,2021/07/26 18:15:02,18.41,52.2,8.43,
7992,2021/07/26 18:30:02,18.26,53.0,8.52,
7993,2021/07/26 18:45:02,18.15,53.0,8.42,
7994,2021/07/26 19:00:02,18.12,53.0,8.39,
7995,2021/07/26 19:15:02,18.15,53.6,8.58,
7996,2021/07/26 19:30:02,18.16,53.0,8.43,
7997,2021/07/26 19:45:02,18.12,53.1,8.42,
7998,2021/07/26 20:00:02,18.12,52.6,8.28,
7999,2021/07/26 20:15:02,18.12,52.9,8.36,
8000,2021/07/26 20:30:02,18.06,52.6,8.22,
8001,2021/07/26 20:45:02,18.02,53.5,8.43,
8002,2021/07/26 21:00:02,18.09,53.3,8.44,
8003,2021/07/26 21:15:02,18.06,53.1,8.36,
8004,2021/07/26 21:30:02,18.04,53.9,8.56,
8005,2021/07/26 21:45:02,18.09,54.6,8.80,
8006,2021/07/26 22:00:02,18.23,54.2,8.82,
8007,2021/07/26 22:15:02,18.33,54.1,8.89,
8008,2021/07/26 22:30:02,18.36,53.6,8.78,
8009,2021/07/26 22:45:02,18.36,54.0,8.89,
8010,2021/07/26 23:00:02,18.37,53.7,8.81,
8011,2021/07/26 23:15:02,18.37,54.0,8.90,
8012,2021/07/26 23:30:02,18.40,54.2,8.98,
8013,2021/07/26 23:45:02,18.39,54.3,9.00,
8014,2021/07/27 00:00:02,18.39,54.3,9.00,
8015,2021/07/27 00:15:02,18.47,54.6,9.15,
8016,2021/07/27 00:30:02,18.53,53.8,8.99,
8017,2021/07/27 00:45:02,18.54,53.6,8.94,
8018,2021/07/27 01:00:02,18.47,53.5,8.85,
8019,2021/07/27 01:15:02,18.60,57.3,9.99,
8020,2021/07/27 01:30:02,18.43,52.4,8.51,
8021,2021/07/27 01:45:02,18.19,52.3,8.26,
8022,2021/07/27 02:00:02,18.01,53.4,8.40,
